eventId;parentEventId;eventDate;year;month;samplingProtocol;locality;decimalLatitude;decimalLongitude;providedScientificName;scientificName;measurementRemarks;bodyLength;ashFreeDryWeight;dryWeight;eunisHabitatsTypeName
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Echinogammarus sp.;Echinogammarus;30;6.75;0.746;1.856;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Echinogammarus sp.;Echinogammarus;30;7.75;3.389;3.774;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Echinogammarus sp.;Echinogammarus;30;8;1.373;1.529;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Echinogammarus sp.;Echinogammarus;30;8.25;1.367;1.522;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Echinogammarus sp.;Echinogammarus;30;9;3.345;3.725;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Echinogammarus sp.;Echinogammarus;30;10.75;1.644;1.831;Surface running waters
11;13;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.63544;9.3843;Echinogammarus sp.;Echinogammarus;30;3.421;0.123;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.053;0.013;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.158;0.016;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.158;0.016;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.316;0.022;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.421;0.027;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.421;0.027;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.474;0.03;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.579;0.036;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.579;0.036;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.579;0.036;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.632;0.039;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.684;0.042;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.842;0.053;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;2.368;0.1;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;2.632;0.13;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.158;0.016;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.211;0.018;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.421;0.027;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.474;0.03;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.526;0.033;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.526;0.033;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.579;0.036;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.579;0.036;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.684;0.042;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.737;0.015;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;1.789;0.049;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;2.105;0.074;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;2.105;0.074;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;2.211;0.084;;Surface running waters
6;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Ecnomus tenellus;Ecnomus tenellus;30;5.25;0.199;;Surface running waters
3;17;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.73229;9.25184;Ecnomus tenellus;Ecnomus tenellus;30;2.895;0.05;;Surface running waters
3;17;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.73229;9.25184;Ecnomus tenellus;Ecnomus tenellus;30;3.158;0.061;;Surface running waters
3;17;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.73229;9.25184;Ecnomus tenellus;Ecnomus tenellus;30;3.684;0.087;;Surface running waters
4;9;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.74379;9.27411;Ecnomus tenellus;Ecnomus tenellus;30;2.632;0.222;0.231;Surface running waters
4;9;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.74379;9.27411;Ecnomus tenellus;Ecnomus tenellus;30;3.158;0.06;0.062;Surface running waters
4;9;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.74379;9.27411;Ecnomus tenellus;Ecnomus tenellus;30;5.263;0.207;0.215;Surface running waters
5;9;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.74379;9.27411;Ecnomus tenellus;Ecnomus tenellus;30;4.789;0.27;0.281;Surface running waters
8;16;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.5305;9.40523;Ecnomus tenellus;Ecnomus tenellus;30;1.053;0.005;;Surface running waters
8;16;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.5305;9.40523;Ecnomus tenellus;Ecnomus tenellus;30;1.316;0.008;;Surface running waters
11;16;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.5305;9.40523;Ecnomus tenellus;Ecnomus tenellus;30;1.105;0.005;;Surface running waters
11;16;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.5305;9.40523;Ecnomus tenellus;Ecnomus tenellus;30;1.421;0.009;;Surface running waters
11;16;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.5305;9.40523;Ecnomus tenellus;Ecnomus tenellus;30;2.105;0.024;;Surface running waters
9;1;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;3.684;0.222;;Surface running waters
9;1;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;3.684;0.222;;Surface running waters
1;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;3.158;0.099;;Surface running waters
1;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;3.947;0.364;;Surface running waters
2;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;3.158;0.207;;Surface running waters
3;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;2.105;0.157;;Surface running waters
3;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;2.737;0.144;;Surface running waters
3;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;3.105;0.198;;Surface running waters
3;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;3.211;0.216;;Surface running waters
3;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;3.421;0.253;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;2.684;0.137;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;2.789;0.151;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;2.895;0.166;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;3;0.182;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;4.737;0.579;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;5.632;0.47;;Surface running waters
4;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;8;0.872;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;2.316;0.094;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;2.632;0.13;;Surface running waters
5;1;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.65886;9.1743;Elminthidae;Elminthidae;30;3;0.182;;Surface running waters
1;9;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.74379;9.27411;Elminthidae;Elminthidae;30;2.895;0.079;;Surface running waters
1;3;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.60871;9.28344;Elminthidae;Elminthidae;30;2.105;0.127;0.14;Surface running waters
7;3;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.60871;9.28344;Elminthidae;Elminthidae;30;3.105;0.134;0.148;Surface running waters
8;2;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.63861;9.30399;Elminthidae;Elminthidae;30;2.368;0.184;;Surface running waters
8;2;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.63861;9.30399;Elminthidae;Elminthidae;30;2.368;0.184;;Surface running waters
8;2;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.63861;9.30399;Elminthidae;Elminthidae;30;2.368;0.184;;Surface running waters
8;2;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.63861;9.30399;Elminthidae;Elminthidae;30;2.579;0.206;;Surface running waters
8;2;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.63861;9.30399;Elminthidae;Elminthidae;30;2.895;0.24;;Surface running waters
10;7;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.94089;9.39813;Elminthidae;Elminthidae;30;2.789;0.229;;Surface running waters
1;7;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.94089;9.39813;Elminthidae;Elminthidae;30;3.684;0.149;;Surface running waters
11;16;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.5305;9.40523;Elminthidae;Elminthidae;30;3;0.155;;Surface running waters
8;8;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.93242;9.46993;Elminthidae;Elminthidae;30;1.579;0.05;;Surface running waters
8;8;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.93242;9.46993;Elminthidae;Elminthidae;30;3.684;0.222;;Surface running waters
2;15;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;2.474;0.115;0.127;Surface running waters
4;15;06/01/1997;1997;1;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;2.368;0.099;0.11;Surface running waters
1;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;2.632;0.123;;Surface running waters
1;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;2.737;0.132;;Surface running waters
1;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;2.895;0.145;;Surface running waters
1;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.158;0.169;;Surface running waters
1;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.158;0.169;;Surface running waters
1;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.158;0.169;;Surface running waters
1;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.158;0.169;;Surface running waters
1;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.421;0.195;;Surface running waters
2;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;1.579;0.05;;Surface running waters
2;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;1.684;0.056;;Surface running waters
2;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.158;0.169;;Surface running waters
2;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.158;0.169;;Surface running waters
2;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.421;0.195;;Surface running waters
3;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3;0.155;;Surface running waters
4;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.158;0.169;;Surface running waters
4;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.263;0.18;;Surface running waters
4;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.421;0.195;;Surface running waters
4;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.421;0.195;;Surface running waters
4;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.421;0.195;;Surface running waters
4;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.421;0.195;;Surface running waters
4;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;3.474;0.2;;Surface running waters
5;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;2.474;0.11;;Surface running waters
5;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;2.632;0.123;;Surface running waters
5;15;07/07/1997;1997;7;leaf packs technique (phragmites australis);flumendosa;39.47101;9.53935;Elminthidae;Elminthidae;30;2.895;0.145;;Surface running waters
