catalogNumber;occurrenceID;year;month;eventRemarks;verbatimLocality;country;decimalLatitude;decimalLongitude;depth;class;order;family;genus;scientificName;scientificNameAuthorship;acceptedNameUsage;acceptedNameUsageID;taxonRank;occurrenceRemarks;organismQuantity;organismQuantityType;nativeSeaArea;degreeOfEstablishment;distributionStatus;associatedReferences;references
148;PTEMIL2016naLebanon2845;2016;NA;NA;Batroun ;Lebanon;34.255;35.651;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
149;PTEMIL2016naLebanon2846;2016;NA;NA;Batroun ;Lebanon;34.258;35.655;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
150;PTEMIL2016naLebanon2847;2016;NA;NA;Batroun ;Lebanon;34.268;35.646;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
151;PTEMIL2016naLebanon2848;2016;NA;NA;Batroun ;Lebanon;34.27;35.655;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
152;PTEMIL2016naLebanon2849;2016;NA;NA;Batroun ;Lebanon;34.275;35.647;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
153;PTEMIL2016naLebanon2850;2016;NA;NA;Batroun ;Lebanon;34.281;35.65;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
154;PTEMIL2016naLebanon2852;2016;NA;NA;Batroun ;Lebanon;34.296;35.668;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
155;PTEMIL2016naLebanon2853;2016;NA;NA;Batroun ;Lebanon;34.297;35.656;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
156;PTEMIL2016naLebanon2854;2016;NA;NA;Batroun ;Lebanon;34.3;35.667;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
157;PTEMIL2016naLebanon2855;2016;NA;NA;Batroun ;Lebanon;34.311;35.67;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
158;PTEMIL2016naLebanon2757;2016;NA;NA;Beirut ;Lebanon;33.799;35.441;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
159;PTEMIL2016naLebanon2774;2016;NA;NA;Beirut ;Lebanon;33.887;35.467;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
160;PTEMIL2016naLebanon2775;2016;NA;NA;Beirut ;Lebanon;33.891;35.459;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
161;PTEMIL2016naLebanon2776;2016;NA;NA;Beirut ;Lebanon;33.891;35.468;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
162;PTEMIL2016naLebanon2777;2016;NA;NA;Beirut ;Lebanon;33.894;35.466;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
163;PTEMIL2016naLebanon2778;2016;NA;NA;Beirut ;Lebanon;33.899059;35.463245;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
164;PTEMIL2016naLebanon2779;2016;NA;NA;Beirut ;Lebanon;33.901;35.469;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
165;PTEMIL2016naLebanon2780;2016;NA;NA;Beirut ;Lebanon;33.902;35.472;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
166;PTEMIL2016naLebanon2781;2016;NA;NA;Beirut ;Lebanon;33.903;35.485;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
167;PTEMIL2016naLebanon2782;2016;NA;NA;Beirut ;Lebanon;33.903;35.477;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
168;PTEMIL2016naLebanon2783;2016;NA;NA;Beirut ;Lebanon;33.904;35.491;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
169;PTEMIL2016naLebanon2784;2016;NA;NA;Beirut ;Lebanon;33.904;35.48;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
170;PTEMIL2016naLebanon2785;2016;NA;NA;Beirut ;Lebanon;33.904;35.482;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
171;PTEMIL2016naLebanon2786;2016;NA;NA;Beirut ;Lebanon;33.905;35.482;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
172;PTEMIL2016naLebanon2787;2016;NA;NA;Beirut ;Lebanon;33.905;35.483;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
173;PTEMIL2016naLebanon2788;2016;NA;NA;Beirut ;Lebanon;33.905;35.495;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
174;PTEMIL2016naLebanon2789;2016;NA;NA;Beirut ;Lebanon;33.908;35.477;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
175;PTEMIL2016naLebanon2793;2016;NA;NA;Beirut ;Lebanon;33.911;35.507;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
176;PTEMIL2016naLebanon2797;2016;NA;NA;Beirut ;Lebanon;33.915;35.523;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
177;PTEMIL2016naLebanon2804;2016;NA;NA;Beirut ;Lebanon;33.937;35.447;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
178;PTEMIL2016naLebanon2805;2016;NA;NA;Beirut ;Lebanon;33.939;35.447;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
179;PTEMIL2016naLebanon2745;2016;NA;NA;Beirut, Enfeh ;Lebanon;34.20908856;35.6449346;4;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
180;PTEMIL2016naLebanon2790;2016;NA;NA;Beirut, Enfeh ;Lebanon;33.909;35.505;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
181;PTEMIL2016naLebanon2794;2016;NA;NA;Beirut, Enfeh ;Lebanon;33.911;35.51;NA;Teleostei;Perciformes;Scorpaenidae;Pterois;Pterois miles;(Bennet, 1828);Pterois miles;urn:lsid:marinespecies.org:taxname:218077;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Azzurro E. & Bariche M., 2017. Local knowledge and awareness on the incipient lionfish invasion in the eastern Mediterranean Sea. Marine and Freshwater Research, 68(10), 1950-1954. http://dx.doi.org/10.1071/MF16358;https://www.fishbase.de/summary/Pterois-miles.html
